elevation, azimuth
-0.5996289996725632, -0.7526732399225546
-0.5396720805626671, -0.7526732399225546
-0.48188821572298157, -0.7526732399225546
-0.42605814139014553, -0.7526732399225546
-0.37196063914147476, -0.7526732399225546
-0.3193760790706056, -0.7526732399225546
-0.2680885700000843, -0.7526732399225546
-0.21788703985292132, -0.7526732399225546
-0.16856551699961891, -0.7526732399225546
-0.11992283015368956, -0.7526732399225546
-0.07176189674849655, -0.7526732399225546
-0.023888730559311306, -0.7526732399225546
0.023888730559311275, -0.7526732399225546
0.07176189674849642, -0.7526732399225546
0.11992283015368953, -0.7526732399225546
0.1685655169996188, -0.7526732399225546
0.21788703985292127, -0.7526732399225546
0.26808857000008424, -0.7526732399225546
0.3193760790706056, -0.7526732399225546
0.3719606391414747, -0.7526732399225546
0.42605814139014536, -0.7526732399225546
0.48188821572298157, -0.7526732399225546
0.539672080562667, -0.7526732399225546
0.599628999672563, -0.7526732399225546
-0.6266545750713401, -0.6872233929727672
-0.565325538572075, -0.6872233929727672
-0.5058565925220131, -0.6872233929727672
-0.4480796340857127, -0.6872233929727672
-0.39181886122488396, -0.6872233929727672
-0.33689438358270707, -0.6872233929727672
-0.2831247739479592, -0.6872233929727672
-0.23032874551072308, -0.6872233929727672
-0.17832613077749387, -0.6872233929727672
-0.12693831912599515, -0.6872233929727672
-0.07598828806481865, -0.6872233929727672
-0.02530034236285423, -0.6872233929727672
0.025300342362854198, -0.6872233929727672
0.07598828806481854, -0.6872233929727672
0.12693831912599512, -0.6872233929727672
0.17832613077749374, -0.6872233929727672
0.23032874551072305, -0.6872233929727672
0.2831247739479591, -0.6872233929727672
0.33689438358270707, -0.6872233929727672
0.3918188612248839, -0.6872233929727672
0.4480796340857125, -0.6872233929727672
0.505856592522013, -0.6872233929727672
0.5653255385720748, -0.6872233929727672
0.6266545750713399, -0.6872233929727672
-0.6507028327746661, -0.62177354602298
-0.5882928787521471, -0.62177354602298
-0.5274358083457396, -0.62177354602298
-0.4680065004668118, -0.62177354602298
-0.4098691158592832, -0.62177354602298
-0.35288031241283263, -0.62177354602298
-0.29689174437507937, -0.62177354602298
-0.24175192855951225, -0.62177354602298
-0.18730757324204236, -0.62177354602298
-0.13340446748889864, -0.62177354602298
-0.0798880246712728, -0.62177354602298
-0.02660356723860426, -0.62177354602298
0.026603567238604225, -0.62177354602298
0.07988802467127266, -0.62177354602298
0.1334044674888986, -0.62177354602298
0.18730757324204225, -0.62177354602298
0.2417519285595122, -0.62177354602298
0.29689174437507926, -0.62177354602298
0.35288031241283263, -0.62177354602298
0.4098691158592831, -0.62177354602298
0.46800650046681164, -0.62177354602298
0.5274358083457394, -0.62177354602298
0.5882928787521469, -0.62177354602298
0.6507028327746659, -0.62177354602298
-0.6719081042149329, -0.5563236990731926
-0.6086573517579811, -0.5563236990731926
-0.5466677277178154, -0.5563236990731926
-0.4858489426802553, -0.5563236990731926
-0.42609908373279426, -0.5563236990731926
-0.3673072133117722, -0.5563236990731926
-0.3093555446977351, -0.5563236990731926
-0.2521212142657554, -0.5563236990731926
-0.1954776897379749, -0.5563236990731926
-0.13929586487560472, -0.5563236990731926
-0.08344489661747137, -0.5563236990731926
-0.027792842646113713, -0.5563236990731926
0.027792842646113678, -0.5563236990731926
0.08344489661747123, -0.5563236990731926
0.1392958648756047, -0.5563236990731926
0.19547768973797477, -0.5563236990731926
0.25212121426575534, -0.5563236990731926
0.30935554469773496, -0.5563236990731926
0.3673072133117722, -0.5563236990731926
0.4260990837327942, -0.5563236990731926
0.485848942680255, -0.5563236990731926
0.5466677277178152, -0.5563236990731926
0.608657351757981, -0.5563236990731926
0.6719081042149326, -0.5563236990731926
-0.6904003591559282, -0.49087385212340523
-0.62650416932428, -0.49087385212340523
-0.5635999304596264, -0.49087385212340523
-0.5016246478263914, -0.49087385212340523
-0.440504294286914, -0.49087385212340523
-0.3801557471092307, -0.49087385212340523
-0.3204885181439097, -0.49087385212340523
-0.26140626658727084, -0.49087385212340523
-0.20280810056996085, -0.49087385212340523
-0.14458968617710902, -0.49087385212340523
-0.08664419102822045, -0.49087385212340523
-0.028863095101776908, -0.49087385212340523
0.02886309510177687, -0.49087385212340523
0.0866441910282203, -0.49087385212340523
0.14458968617710896, -0.49087385212340523
0.20280810056996068, -0.49087385212340523
0.2614062665872708, -0.49087385212340523
0.3204885181439096, -0.49087385212340523
0.3801557471092307, -0.49087385212340523
0.44050429428691396, -0.49087385212340523
0.5016246478263912, -0.49087385212340523
0.5635999304596263, -0.49087385212340523
0.6265041693242799, -0.49087385212340523
0.6904003591559281, -0.49087385212340523
-0.7063009025438559, -0.42542400517361784
-0.6419162669260634, -0.42542400517361784
-0.5782820164068012, -0.42542400517361784
-0.5153558593806713, -0.42542400517361784
-0.4530860030369297, -0.42542400517361784
-0.3914124911369896, -0.42542400517361784
-0.3302684747273341, -0.42542400517361784
-0.2695813954939206, -0.42542400517361784
-0.20927407313437033, -0.42542400517361784
-0.14926569768534453, -0.42542400517361784
-0.08947273524498935, -0.42542400517361784
-0.029809761167539462, -0.42542400517361784
0.029809761167539424, -0.42542400517361784
0.0894727352449892, -0.42542400517361784
0.14926569768534448, -0.42542400517361784
0.2092740731343702, -0.42542400517361784
0.2695813954939205, -0.42542400517361784
0.33026847472733406, -0.42542400517361784
0.3914124911369896, -0.42542400517361784
0.45308600303692964, -0.42542400517361784
0.5153558593806711, -0.42542400517361784
0.5782820164068011, -0.42542400517361784
0.6419162669260633, -0.42542400517361784
0.7063009025438558, -0.42542400517361784
-0.7197193923545482, -0.35997415822383044
-0.6549710829494109, -0.35997415822383044
-0.5907626106180546, -0.35997415822383044
-0.5270668796827439, -0.35997415822383044
-0.46384930069955793, -0.35997415822383044
-0.4010686451993555, -0.35997415822383044
-0.33867790842519474, -0.35997415822383044
-0.27662516158908496, -0.35997415822383044
-0.21485438158679948, -0.35997415822383044
-0.1533062518700688, -0.35997415822383044
-0.09191893310291092, -0.35997415822383044
-0.03062880624157804, -0.35997415822383044
0.030628806241578002, -0.35997415822383044
0.09191893310291077, -0.35997415822383044
0.15330625187006874, -0.35997415822383044
0.21485438158679931, -0.35997415822383044
0.2766251615890849, -0.35997415822383044
0.33867790842519463, -0.35997415822383044
0.4010686451993555, -0.35997415822383044
0.4638493006995578, -0.35997415822383044
0.5270668796827436, -0.35997415822383044
0.5907626106180546, -0.35997415822383044
0.6549710829494108, -0.35997415822383044
0.7197193923545478, -0.35997415822383044
-0.7307518503127753, -0.2945243112740431
-0.6657381701221915, -0.2945243112740431
-0.6010869915395881, -0.2945243112740431
-0.536781991828422, -0.2945243112740431
-0.472801474403976, -0.2945243112740431
-0.409118869254428, -0.2945243112740431
-0.3457032700273403, -0.2945243112740431
-0.28251999514893283, -0.2945243112740431
-0.2195311630421037, -0.2945243112740431
-0.15669627415488294, -0.2945243112740431
-0.09397279494761208, -0.2945243112740431
-0.031316741099277394, -0.2945243112740431
0.03131674109927736, -0.2945243112740431
0.09397279494761192, -0.2945243112740431
0.15669627415488288, -0.2945243112740431
0.21953116304210354, -0.2945243112740431
0.2825199951489328, -0.2945243112740431
0.34570327002734025, -0.2945243112740431
0.409118869254428, -0.2945243112740431
0.47280147440397596, -0.2945243112740431
0.5367819918284218, -0.2945243112740431
0.601086991539588, -0.2945243112740431
0.6657381701221914, -0.2945243112740431
0.7307518503127751, -0.2945243112740431
-0.7394793909801327, -0.2290744643242558
-0.674277466673466, -0.2290744643242558
-0.6092952548683283, -0.2290744643242558
-0.5445237729989895, -0.2290744643242558
-0.4799506266135479, -0.2290744643242558
-0.41556027195038314, -0.2290744643242558
-0.35133431558951383, -0.2290744643242558
-0.28725184424913675, -0.2290744643242558
-0.2232897784929048, -0.2290744643242558
-0.15942324489457513, -0.2290744643242558
-0.09562596199752336, -0.2290744643242558
-0.031870636141866304, -0.2290744643242558
0.03187063614186626, -0.2290744643242558
0.09562596199752321, -0.2290744643242558
0.15942324489457507, -0.2290744643242558
0.22328977849290463, -0.2290744643242558
0.2872518442491367, -0.2290744643242558
0.3513343155895137, -0.2290744643242558
0.41556027195038314, -0.2290744643242558
0.4799506266135478, -0.2290744643242558
0.5445237729989892, -0.2290744643242558
0.6092952548683281, -0.2290744643242558
0.6742774666734659, -0.2290744643242558
0.7394793909801325, -0.2290744643242558
-0.7459674501572919, -0.1636246173744684
-0.6806380769391127, -0.1636246173744684
-0.6154209275849007, -0.1636246173744684
-0.5503117636006841, -0.1636246173744684
-0.4853045478120958, -0.1636246173744684
-0.42039156142183287, -0.1636246173744684
-0.3555635455369298, -0.1636246173744684
-0.2908098641663808, -0.1636246173744684
-0.2261186856484863, -0.1636246173744684
-0.16147717948650783, -0.1636246173744684
-0.09687172563004258, -0.1636246173744684
-0.0322881333182164, -0.1636246173744684
0.03228813331821636, -0.1636246173744684
0.09687172563004241, -0.1636246173744684
0.16147717948650778, -0.1636246173744684
0.22611868564848614, -0.1636246173744684
0.29080986416638077, -0.1636246173744684
0.35556354553692976, -0.1636246173744684
0.42039156142183287, -0.1636246173744684
0.4853045478120957, -0.1636246173744684
0.5503117636006839, -0.1636246173744684
0.6154209275849006, -0.1636246173744684
0.6806380769391125, -0.1636246173744684
0.7459674501572917, -0.1636246173744684
-0.750265344663797, -0.09817477042468112
-0.6848574377225981, -0.09817477042468112
-0.619489955524094, -0.09817477042468112
-0.5541614553552425, -0.09817477042468112
-0.48886983372922505, -0.09817477042468112
-0.4236123642117943, -0.09817477042468112
-0.35838574535604323, -0.09817477042468112
-0.2931861578409955, -0.09817477042468112
-0.22800932979494404, -0.09817477042468112
-0.16285060918980496, -0.09817477042468112
-0.09770504211656805, -0.09817477042468112
-0.03256745569259068, -0.09817477042468112
0.03256745569259064, -0.09817477042468112
0.09770504211656789, -0.09817477042468112
0.1628506091898049, -0.09817477042468112
0.2280093297949439, -0.09817477042468112
0.2931861578409955, -0.09817477042468112
0.3583857453560431, -0.09817477042468112
0.4236123642117943, -0.09817477042468112
0.48886983372922493, -0.09817477042468112
0.5541614553552423, -0.09817477042468112
0.6194899555240939, -0.09817477042468112
0.684857437722598, -0.09817477042468112
0.7502653446637968, -0.09817477042468112
-0.7524060399940142, -0.03272492347489372
-0.6869607740287792, -0.03272492347489372
-0.621520000845518, -0.03272492347489372
-0.5560835647761209, -0.03272492347489372
-0.490651236019244, -0.03272492347489372
-0.4252227145952444, -0.03272492347489372
-0.35979763549514104, -0.03272492347489372
-0.29437557493439737, -0.03272492347489372
-0.22895605760395604, -0.03272492347489372
-0.16353856479446321, -0.03272492347489372
-0.09812254325525359, -0.03272492347489372
-0.032707414637622445, -0.03272492347489372
0.0327074146376224, -0.03272492347489372
0.09812254325525342, -0.03272492347489372
0.1635385647944632, -0.03272492347489372
0.2289560576039559, -0.03272492347489372
0.2943755749343973, -0.03272492347489372
0.35979763549514093, -0.03272492347489372
0.4252227145952444, -0.03272492347489372
0.4906512360192439, -0.03272492347489372
0.5560835647761206, -0.03272492347489372
0.621520000845518, -0.03272492347489372
0.686960774028779, -0.03272492347489372
0.752406039994014, -0.03272492347489372
-0.7524060399940142, 0.032724923474893676
-0.6869607740287792, 0.032724923474893676
-0.621520000845518, 0.032724923474893676
-0.5560835647761209, 0.032724923474893676
-0.490651236019244, 0.032724923474893676
-0.4252227145952444, 0.032724923474893676
-0.35979763549514104, 0.032724923474893676
-0.29437557493439737, 0.032724923474893676
-0.22895605760395604, 0.032724923474893676
-0.16353856479446321, 0.032724923474893676
-0.09812254325525359, 0.032724923474893676
-0.032707414637622445, 0.032724923474893676
0.0327074146376224, 0.032724923474893676
0.09812254325525342, 0.032724923474893676
0.1635385647944632, 0.032724923474893676
0.2289560576039559, 0.032724923474893676
0.2943755749343973, 0.032724923474893676
0.35979763549514093, 0.032724923474893676
0.4252227145952444, 0.032724923474893676
0.4906512360192439, 0.032724923474893676
0.5560835647761206, 0.032724923474893676
0.621520000845518, 0.032724923474893676
0.686960774028779, 0.032724923474893676
0.752406039994014, 0.032724923474893676
-0.750265344663797, 0.09817477042468095
-0.6848574377225981, 0.09817477042468095
-0.619489955524094, 0.09817477042468095
-0.5541614553552425, 0.09817477042468095
-0.48886983372922505, 0.09817477042468095
-0.4236123642117943, 0.09817477042468095
-0.35838574535604323, 0.09817477042468095
-0.2931861578409955, 0.09817477042468095
-0.22800932979494404, 0.09817477042468095
-0.16285060918980496, 0.09817477042468095
-0.09770504211656805, 0.09817477042468095
-0.03256745569259068, 0.09817477042468095
0.03256745569259064, 0.09817477042468095
0.09770504211656789, 0.09817477042468095
0.1628506091898049, 0.09817477042468095
0.2280093297949439, 0.09817477042468095
0.2931861578409955, 0.09817477042468095
0.3583857453560431, 0.09817477042468095
0.4236123642117943, 0.09817477042468095
0.48886983372922493, 0.09817477042468095
0.5541614553552423, 0.09817477042468095
0.6194899555240939, 0.09817477042468095
0.684857437722598, 0.09817477042468095
0.7502653446637968, 0.09817477042468095
-0.7459674501572919, 0.16362461737446835
-0.6806380769391127, 0.16362461737446835
-0.6154209275849007, 0.16362461737446835
-0.5503117636006841, 0.16362461737446835
-0.4853045478120958, 0.16362461737446835
-0.42039156142183287, 0.16362461737446835
-0.3555635455369298, 0.16362461737446835
-0.2908098641663808, 0.16362461737446835
-0.2261186856484863, 0.16362461737446835
-0.16147717948650783, 0.16362461737446835
-0.09687172563004258, 0.16362461737446835
-0.0322881333182164, 0.16362461737446835
0.03228813331821636, 0.16362461737446835
0.09687172563004241, 0.16362461737446835
0.16147717948650778, 0.16362461737446835
0.22611868564848614, 0.16362461737446835
0.29080986416638077, 0.16362461737446835
0.35556354553692976, 0.16362461737446835
0.42039156142183287, 0.16362461737446835
0.4853045478120957, 0.16362461737446835
0.5503117636006839, 0.16362461737446835
0.6154209275849006, 0.16362461737446835
0.6806380769391125, 0.16362461737446835
0.7459674501572917, 0.16362461737446835
-0.7394793909801327, 0.22907446432425563
-0.674277466673466, 0.22907446432425563
-0.6092952548683283, 0.22907446432425563
-0.5445237729989895, 0.22907446432425563
-0.4799506266135479, 0.22907446432425563
-0.41556027195038314, 0.22907446432425563
-0.35133431558951383, 0.22907446432425563
-0.28725184424913675, 0.22907446432425563
-0.2232897784929048, 0.22907446432425563
-0.15942324489457513, 0.22907446432425563
-0.09562596199752336, 0.22907446432425563
-0.031870636141866304, 0.22907446432425563
0.03187063614186626, 0.22907446432425563
0.09562596199752321, 0.22907446432425563
0.15942324489457507, 0.22907446432425563
0.22328977849290463, 0.22907446432425563
0.2872518442491367, 0.22907446432425563
0.3513343155895137, 0.22907446432425563
0.41556027195038314, 0.22907446432425563
0.4799506266135478, 0.22907446432425563
0.5445237729989892, 0.22907446432425563
0.6092952548683281, 0.22907446432425563
0.6742774666734659, 0.22907446432425563
0.7394793909801325, 0.22907446432425563
-0.7307518503127755, 0.29452431127404305
-0.6657381701221915, 0.29452431127404305
-0.6010869915395881, 0.29452431127404305
-0.536781991828422, 0.29452431127404305
-0.47280147440397613, 0.29452431127404305
-0.40911886925442803, 0.29452431127404305
-0.34570327002734036, 0.29452431127404305
-0.28251999514893283, 0.29452431127404305
-0.21953116304210374, 0.29452431127404305
-0.15669627415488294, 0.29452431127404305
-0.0939727949476121, 0.29452431127404305
-0.0313167410992774, 0.29452431127404305
0.03131674109927736, 0.29452431127404305
0.09397279494761193, 0.29452431127404305
0.1566962741548829, 0.29452431127404305
0.21953116304210357, 0.29452431127404305
0.2825199951489328, 0.29452431127404305
0.34570327002734025, 0.29452431127404305
0.40911886925442803, 0.29452431127404305
0.472801474403976, 0.29452431127404305
0.5367819918284218, 0.29452431127404305
0.6010869915395881, 0.29452431127404305
0.6657381701221914, 0.29452431127404305
0.7307518503127752, 0.29452431127404305
-0.7197193923545482, 0.35997415822383033
-0.6549710829494109, 0.35997415822383033
-0.5907626106180546, 0.35997415822383033
-0.5270668796827439, 0.35997415822383033
-0.46384930069955793, 0.35997415822383033
-0.4010686451993555, 0.35997415822383033
-0.33867790842519474, 0.35997415822383033
